Course ID,Discipline,Course Name,SME Name,Institute,Co-ordinating Institute,Duration,Type of course,Start date,End date,Exam date,Enrollment End date,Exam Registration End date,UG/PG,Core/Elective,FDP,Applicable NPTEL Domain,Click here to join the course,Old course URL,NPTEL URL,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,"
Co-ordinating Institute",Click here to Join the course,Course ID.1,NPTEL URL.1,Unnamed: 26,description_gemini
noc23-mg95,Management,strategic communication for sustainable development,Prof. Aradhna Malik,IITKGP,IITKGP,4 Weeks,Rerun,"July 24, 2023","August 18, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mg95/preview,https://onlinecourses.nptel.ac.in/noc21_mg55/preview,https://nptel.ac.in/courses/110105073,,,,,,,,,,,,
noc23-mg96,Management,knowledge management,Prof. K B L Srivastava,IITKGP,IITKGP,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mg96/preview,https://onlinecourses.nptel.ac.in/noc22_mg99/preview,https://nptel.ac.in/courses/110105076,,,,,,,,,,,,
noc23-mg97,Management,Managing Change In Organizations,Prof. Susmita Mukhopadhyay,IITKGP,IITKGP,8 Weeks,Rerun,"August 21, 2023","October 13, 2023","October 28, 2023","August 21, 2023","September 15, 2023",UG/PG,Elective,Yes,"Faculty Domain - Advanced
Faculty Domain - Fundamental",https://onlinecourses.nptel.ac.in/noc23_mg97/preview,https://onlinecourses.nptel.ac.in/noc23_mg41/preview,https://nptel.ac.in/courses/110105097,,,,,,,,,,,,
noc23-mg98,Management,industrial safety engineering,Prof. Jhareswar Maiti,IITKGP,IITKGP,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mg98/preview,https://onlinecourses.nptel.ac.in/noc22_mg97/preview,https://nptel.ac.in/courses/110105094,,,,,,,,,,,,
noc23-mg99,Management,patent search for engineers and lawyers,"Prof. M Padmavati
Prof. Shreya Matilal",IITKGP,IITKGP,8 Weeks,Rerun,"August 21, 2023","October 13, 2023","October 28, 2023","August 21, 2023","September 15, 2023",UG/PG,Elective,Yes,Patents and Intellectual Property Rights,https://onlinecourses.nptel.ac.in/noc23_mg99/preview,https://onlinecourses.nptel.ac.in/noc21_hs103/preview,https://nptel.ac.in/courses/110105140,,,,,,,,,,,,
noc23-mm26,Metallurgical and Materials Engineering,techniques of materials characterization,Prof. Shibayan Roy,IITKGP,IITKGP,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Core,Yes,Materials Characterization,https://onlinecourses.nptel.ac.in/noc23_mm26/preview,https://onlinecourses.nptel.ac.in/noc22_mm37/preview,https://nptel.ac.in/courses/113105101,,,,,,,,,,,,
noc23-mm27,Metallurgical and Materials Engineering,phase equilibria in materials (nature & properties of materials-ii),Prof. Ashish Garg,IITK,IITK,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Core/Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm27/preview,https://onlinecourses.nptel.ac.in/noc21_mm29/preview,https://nptel.ac.in/courses/112104248,,,,,,,,,,,,
noc23-mm28,Metallurgical and Materials Engineering,defects in crystalline solids (part-i),Prof. Shashank Shekhar,IITK,IITK,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG,Core,No,,https://onlinecourses.nptel.ac.in/noc23_mm28/preview,https://onlinecourses.nptel.ac.in/noc21_mm31/preview,https://nptel.ac.in/courses/113104081,,,,,,,,,,,,
noc23-mm29,Metallurgical and Materials Engineering,advanced materials and processes,Prof. Jayanta Das,IITKGP,IITKGP,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm29/preview,https://onlinecourses.nptel.ac.in/noc22_mm40/preview,https://nptel.ac.in/courses/113105081,,,,,,,,,,,,
noc23-mm30,Metallurgical and Materials Engineering,thermo-mechanical and thermo-chemical processes,Prof. Vivek Pancholi & Prof. S. R. Meka,IITR,IITR,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Elective,Yes,"Materials Joining
Minor in Metallurgy",https://onlinecourses.nptel.ac.in/noc23_mm30/preview,https://onlinecourses.nptel.ac.in/noc22_mm26/preview,https://nptel.ac.in/courses/113107091,,,,,,,,,,,,
noc23-mm31,Metallurgical and Materials Engineering,"fracture, fatigue and failure of materials",Prof. Indrani Sen,IITKGP,IITKGP,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm31/preview,https://onlinecourses.nptel.ac.in/noc22_mm42/preview,https://nptel.ac.in/courses/113105106,,,,,,,,,,,,
noc23-mm32,Metallurgical and Materials Engineering,elementary stereology for quantitative metallography,"Prof. Sandeep Sangal
 Prof. Sankaran",IITM,IITM,4 Weeks,Rerun,"July 24, 2023","August 18, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Elective,Yes,Materials Characterization,https://onlinecourses.nptel.ac.in/noc23_mm32/preview,https://onlinecourses.nptel.ac.in/noc22_mm28/preview,https://nptel.ac.in/courses/113106081,,,,,,,,,,,,
noc23-mm33,Metallurgical and Materials Engineering,fundamentals of electronic device fabrication,Prof. Parasuraman Swaminathan,IITM,IITM,4 Weeks,Rerun,"July 24, 2023","August 18, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Elective,Yes,Electronic Materials,https://onlinecourses.nptel.ac.in/noc23_mm33/preview,https://onlinecourses.nptel.ac.in/noc22_mm29/preview,https://nptel.ac.in/courses/113106062,,,,,,,,,,,,
noc23-mm34,Metallurgical and Materials Engineering,welding of advanced high strength steels for automotive applications,Prof. Murugaiyan Amirthalingam,IITM,IITM,4 Weeks,Rerun,"August 21, 2023","September 15, 2023","October 29, 2023","August 21, 2023","September 15, 2023",PG,Elective,Yes,Materials Joining,https://onlinecourses.nptel.ac.in/noc23_mm34/preview,https://onlinecourses.nptel.ac.in/noc22_mm30/preview,https://nptel.ac.in/courses/113106082,,,,,,,,,,,,
noc23-mm35,Metallurgical and Materials Engineering,powder metallurgy,Prof. Ranjit Bauri,IITM,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,Minor in Metallurgy,https://onlinecourses.nptel.ac.in/noc23_mm35/preview,https://onlinecourses.nptel.ac.in/noc22_mm31/preview,https://nptel.ac.in/courses/113106098,,,,,,,,,,,,
noc23-mm36,Metallurgical and Materials Engineering,physics of materials,Prof. Prathap Haridoss,IITM,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",UG/PG,Core/Elective,Yes,Electronic Materials,https://onlinecourses.nptel.ac.in/noc23_mm36/preview,https://onlinecourses.nptel.ac.in/noc22_mm32/preview,https://nptel.ac.in/courses/113106039,,,,,,,,,,,,
noc23-mm37,Metallurgical and Materials Engineering,"nanotechnology, science and applications",Prof. Prathap Haridoss,IITM,IITM,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm37/preview,https://onlinecourses.nptel.ac.in/noc22_mm33/preview,https://nptel.ac.in/courses/113106093,,,,,,,,,,,,
noc23-mm38,Metallurgical and Materials Engineering,mechanical behavior of materials,Prof. S. Sankaran,IITM,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Core,Yes,Minor in Metallurgy,https://onlinecourses.nptel.ac.in/noc23_mm38/preview,https://onlinecourses.nptel.ac.in/noc22_mm34/preview,https://nptel.ac.in/courses/113106101,,,,,,,,,,,,
noc23-mm39,Metallurgical and Materials Engineering,x-ray crystallography & diffraction,"Prof. Ranjit Kumar Ray
 Prof. Sankaran. S",IIEST Shibpur,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",UG,Core,No,Materials Characterization,https://onlinecourses.nptel.ac.in/noc23_mm39/preview,https://onlinecourses.nptel.ac.in/noc22_mm39/preview,https://nptel.ac.in/courses/112106227,,,,,,,,,,,,
noc23-mm40,Metallurgical and Materials Engineering,aluminium based alloys and metal matrix composites,Prof. Ranjit Bauri,IITM,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm40/preview,https://onlinecourses.nptel.ac.in/noc22_mm41/preview,https://nptel.ac.in/courses/113106105,,,,,,,,,,,,
noc23-mm41,Metallurgical and Materials Engineering,"welding science and technology(in tamil)
???????????? ??????????????? ???? ??????????",Prof. Murugaiyan Amirthalingam,IITM,IITM,4 Weeks + 4 Weeks (New),New,"August 21, 2023","October 13, 2023","October 29, 2023","August 21, 2023","September 15, 2023",UG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm41/preview,https://onlinecourses.nptel.ac.in/noc22_mm43/preview,https://nptel.ac.in/courses/113106106,,,,,,,,,,,,
noc23-mm42,Metallurgical and Materials Engineering,nature and properties of materials-an introductory course,Prof. Ashish Garg,IITK,IITK,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm42/preview,https://onlinecourses.nptel.ac.in/noc22_mm27/preview,https://nptel.ac.in/courses/113104076,,,,,,,,,,,,
noc23-mm43,Metallurgical and Materials Engineering,fundamentals of material processing - i,Prof. Shashank Shekhar,IITK,IITK,8 Weeks,Rerun,"August 21, 2023","October 13, 2023","October 29, 2023","August 21, 2023","September 15, 2023",UG,Core,No,,https://onlinecourses.nptel.ac.in/noc23_mm43/preview,https://onlinecourses.nptel.ac.in/noc21_mm32/preview,https://nptel.ac.in/courses/113104073,,,,,,,,,,,,
noc23-mm44,Metallurgical and Materials Engineering,mechanical behaviour of materials (part ï¿½ ii),"Prof. Shashank Shekhar
 Prof. Sudhanshu Shekhar Singh",IITK,IITK,8 Weeks,Rerun,"August 21, 2023","October 13, 2023","October 29, 2023","August 21, 2023","September 15, 2023",UG,Core,No,,https://onlinecourses.nptel.ac.in/noc23_mm44/preview,https://onlinecourses.nptel.ac.in/noc22_mm25/preview,https://nptel.ac.in/courses/113104105,,,,,,,,,,,,
noc23-mm45,Metallurgical and Materials Engineering,electronic properties of the materials: computational approach,Prof. Somnath Bhowmick,IITK,IITK,8 Weeks,Rerun,"August 21, 2023","October 13, 2023","October 29, 2023","August 21, 2023","September 15, 2023",UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm45/preview,https://onlinecourses.nptel.ac.in/noc22_mm44/preview,https://nptel.ac.in/courses/113104106,,,,,,,,,,,,
noc23-mm46,Metallurgical and Materials Engineering,surface mining technology,Prof. Kaushik Dey,IITKGP,IITKGP,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm46/preview,https://onlinecourses.nptel.ac.in/noc22_mm46/preview,https://nptel.ac.in/courses/123105007,,,,,,,,,,,,"<p><strong>Course Title:</strong> Surface Mining Technology</p>
<p><strong>Description:</strong></p>
<p>This comprehensive course delves into the principles and practices of surface mining, covering various aspects including:</p>
<ul>
<li>Mining methods: open pit, strip, and contour mining</li>
<li>Mine planning and design: pit layout, overburden handling, and equipment selection</li>
<li>Mining equipment: shovels, trucks, bulldozers, and surface miners</li>
<li>Material handling systems: conveyors, crushers, and screens</li>
<li>Environmental management: reclamation and land restoration, air and water pollution control, and noise mitigation</li>
</ul>
<p>The course is suitable for engineering students, mining professionals, and anyone interested in gaining a thorough understanding of surface mining operations. By the end of the course, participants will possess a strong foundation in the technical and environmental aspects of this important industry.</p>"
noc23-mm47,Metallurgy and Mererial Science,fundamentals of composite and cellular materials,Prof. Tapas Laha & Dr. Siddhartha Roy,IITKGP,IITKGP,12 weeks,New,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_mm47/preview,,https://nptel.ac.in/courses/113105109,,,,,,,,,,,,
noc23-mm48,Metallurgy and Mererial Science,thermodynamics and kinetics of materials,Prof. Saswata Bhattacharya,IIT Hyderabad,IITM,12 Weeks,New,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Core,Yes,Minor In Metallurgy,https://onlinecourses.nptel.ac.in/noc23_mm48/preview,,https://nptel.ac.in/courses/113106109,,,,,,,,,,,,
noc23-mm49,Metallurgy and Mererial Science,corrosion/environmental degradation/surface engineering,Prof. (Hag) Harish Hirani,IITD,IITD,12 Weeks,New,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,Minor In Metallurgy,https://onlinecourses.nptel.ac.in/noc23_mm49/preview,,https://nptel.ac.in/courses/113102109,,,,,,,,,,,,
noc23-oe02,Ocean Engineering,Advanced Financial Instruments for Sustainable Business and Decentralized Markets,Prof. Srinivasan Chandrasekaran,IITM,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_oe02/preview,https://onlinecourses.nptel.ac.in/noc22_oe02/preview,https://nptel.ac.in/courses/114106047,,,,,,,,,,,,
noc23-oe03,Ocean Engineering,dynamics of ocean structures,Prof. Srinivasan Chandrasekaran,IITM,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_oe03/preview,https://onlinecourses.nptel.ac.in/noc22_oe03/preview,https://nptel.ac.in/courses/114106038,,,,,,,,,,,,
noc23-oe04,Ocean Engineering,computer methods of structural analysis of offshore structures,Prof. Srinivasan Chandrasekaran,IITM,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc23_oe04/preview,https://onlinecourses.nptel.ac.in/noc22_oe04/preview,https://nptel.ac.in/courses/114106045,,,,,,,,,,,,
noc23-ph23,Physics,upstream lng technology,Prof. Pavitra Sandilya,IITKGP,IITKGP,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph23/preview,https://onlinecourses.nptel.ac.in/noc22_ph38/preview,https://nptel.ac.in/courses/115105106,,,,,,,,,,,,
noc23-ph24,Physics,introduction to classical mechanics,Prof. Anurag Tripathi,IITH,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph24/preview,https://onlinecourses.nptel.ac.in/noc22_ph28/preview,https://nptel.ac.in/courses/115106123,,,,,,,,,,,,
noc23-ph25,Physics,introduction to quantum field theory(theory of scalar fields),Prof. Anurag Tripathi,IIT Hyderabad,IITM,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph25/preview,https://onlinecourses.nptel.ac.in/noc22_ph30/preview,https://nptel.ac.in/courses/115106128,,,,,,,,,,,,
noc23-ph26,Physics,introduction to astrophysical fluids,Prof. Supratik Banerjee,IITK,IITK,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph26/preview,https://onlinecourses.nptel.ac.in/noc22_ph43/preview,https://nptel.ac.in/courses/115104124,,,,,,,,,,,,
noc23-ph27,Physics,numerical methods and simulation techniques for scientists and engineers,Prof. Saurabh Basu,IITG,IITG,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph27/preview,https://onlinecourses.nptel.ac.in/noc22_ph42/preview,https://nptel.ac.in/courses/115103114,,,,,,,,,,,,
noc23-ph28,Physics,nuclear and particle physics,Prof. Poulose Poulose,IITG,IITG,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph28/preview,https://onlinecourses.nptel.ac.in/noc22_ph41/preview,https://nptel.ac.in/courses/115103101,,,,,,,,,,,,
noc23-ph29,Physics,advanced quantum mechanics with applications,Prof. Saurabh Basu,IITG,IITG,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph29/preview,https://onlinecourses.nptel.ac.in/noc22_ph40/preview,https://nptel.ac.in/courses/115103104,,,,,,,,,,,,
noc23-ph30,Physics,dynamics of classical and quantum fields,Prof. Girish S. Setlur,IITG,IITG,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",PG,Core,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph30/preview,https://onlinecourses.nptel.ac.in/noc22_ph29/preview,https://nptel.ac.in/courses/115103131,,,,,,,,,,,,
noc23-ph31,Physics,neutron scattering for condensed matter studies,Prof. Saibal Basu,HBNI,IITB,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph31/preview,https://onlinecourses.nptel.ac.in/noc22_ph33/preview,https://nptel.ac.in/courses/115101131,,,,,,,,,,,,
noc23-ph32,Physics,accelerator physics,"Dr Pitamber Singh
 Dr Rajni Pande
 Dr Amalendu Sharma",HBNI,IITB,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph32/preview,https://onlinecourses.nptel.ac.in/noc22_ph34/preview,https://nptel.ac.in/courses/115101132,,,,,,,,,,,,
noc23-ph33,Physics,introduction to laser,Prof. M R Shenoy,IITD,IITD,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 28, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph33/preview,https://onlinecourses.nptel.ac.in/noc22_ph19/preview,https://nptel.ac.in/courses/115102124,,,,,,,,,,,,
noc23-ph34,Physics,physics of functional materials & devices,Prof. Amreesh Chandra,IITKGP,IITKGP,12 weeks,New,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph34/preview,,https://nptel.ac.in/courses/115105134,,,,,,,,,,,,
noc23-ph35,Physics,physics of renewable energy systems,Prof. Amreesh Chandra,IITKGP,IITKGP,12 Weeks,Rerun,"July 24, 2023","October 13, 2023","October 29, 2023","August 7, 2023","August 28, 2023",UG/PG,Elective,Yes,Energy and Environment,https://onlinecourses.nptel.ac.in/noc23_ph35/preview,https://onlinecourses.nptel.ac.in/noc22_ph44/preview,https://nptel.ac.in/courses/115105127,,,,,,,,,,,,
noc23-ph36,Physics,concepts in magnetism and superconductivity,Prof. A Taraphder,IITKGP,IITKGP,8 Weeks,Rerun,"July 24, 2023","September 15, 2023","September 24, 2023","August 7, 2023","August 21, 2023",UG/PG,Elective,Yes,,https://onlinecourses.nptel.ac.in/noc23_ph36/preview,https://onlinecourses.nptel.ac.in/noc22_ph31/preview,https://nptel.ac.in/courses/115105131,,,,,,,,,,,,
